log_file,category,command,status,context
job-logs11.txt,Package Build,./build-packages --container-source=build --verbose --index-root-url=${{steps.set-url.outputs.target-url}}/${{github.ref_name}},Success,2025-06-13T17:16:50.7444747Z     98.          ./build-packages --container-source=build --verbose --index-root-url=${{steps.set-url.outputs.target-url}}/${{github.ref_name}} 2025-06-13T17:16:50.7444747Z     98.          ./build-packages --container-source=build --verbose --index-root-url=${{steps.se...
job-logs11.txt,Package Management,"command: export PATH=""/home/runner/.local/bin:$PATH"" && cd /home/runner/work/opentrons-python-packages/opentrons-python-packages/tools && poetry install",Success,"2025-06-13T17:19:04.7413542Z     command: export PATH=""/home/runner/.local/bin:$PATH"" && cd /home/runner/work/opentrons-python-packages/opentrons-python-packages/tools && poetry install 2025-06-13T17:19:04.7413542Z     command: export PATH=""/home/runner/.local/bin:$PATH"" && cd /home/runner/work/open..."
job-logs11.txt,Package Management,poetry poe _formatcheck,Failed,"2025-06-13T17:19:11.7094850Z     command: export PATH=""/home/runner/.local/bin:$PATH"" && cd /home/runner/work/opentrons-python-packages/opentrons-python-packages/tools && poetry poe _formatcheck 2025-06-13T17:19:11.7094850Z     command: export PATH=""/home/runner/.local/bin:$PATH"" && cd /home/runner/..."
job-logs11.txt,Package Management,poetry poe [global options] task [task arguments],Unknown,"2025-06-13T17:19:11.7100172Z       poetry poe [global options] task [task arguments] 2025-06-13T17:19:11.7100172Z       poetry poe [global options] task [task arguments] 2025-06-13T17:19:11.7100644Z 2025-06-13T17:19:11.7100980Z     Global options: 2025-06-13T17:19:11.7101378Z       -d, --dry-run    ..."
job-logs11.txt,Package Management,poetry poe lint,Failed,"2025-06-13T17:19:18.9093488Z     command: export PATH=""/home/runner/.local/bin:$PATH"" && cd /home/runner/work/opentrons-python-packages/opentrons-python-packages/tools && poetry poe lint 2025-06-13T17:19:18.9093488Z     command: export PATH=""/home/runner/.local/bin:$PATH"" && cd /home/runner/work/ope..."
job-logs11.txt,Package Management,poetry run black --diff builder/package_build/shell_environment.py,Success,"2025-06-13T17:19:25.7730480Z     command: export PATH=""/home/runner/.local/bin:$PATH"" && cd /home/runner/work/opentrons-python-packages/opentrons-python-packages/tools && poetry run black --diff builder/package_build/shell_environment.py 2025-06-13T17:19:25.7730480Z     command: export PATH=""/home/r..."
job-logs11.txt,Source Retrieval,git push -v origin copilot/fix-9,Success,2025-06-13T17:19:45.4387035Z     $ git push -v origin copilot/fix-9 2025-06-13T17:19:45.4387035Z     $ git push -v origin copilot/fix-9 2025-06-13T17:19:45.4387409Z     Pushing to https://github.com/sgbaird/opentrons-python-packages 2025-06-13T17:19:45.4387840Z     To https://github.com/sgbaird/open...
job-logs11.txt,Package Management,poetry run black builder/package_build/shell_environment.py,Success,"2025-06-13T17:19:53.0827774Z     command: export PATH=""/home/runner/.local/bin:$PATH"" && cd /home/runner/work/opentrons-python-packages/opentrons-python-packages/tools && poetry run black builder/package_build/shell_environment.py 2025-06-13T17:19:53.0827774Z     command: export PATH=""/home/runner/...."
job-logs11.txt,Package Management,poetry run black --check ./builder ./tests,Unknown,"2025-06-13T17:20:13.5980812Z     command: export PATH=""/home/runner/.local/bin:$PATH"" && cd /home/runner/work/opentrons-python-packages/opentrons-python-packages/tools && poetry run black --check ./builder ./tests 2025-06-13T17:20:13.5980812Z     command: export PATH=""/home/runner/.local/bin:$PATH"" ..."
job-logs11.txt,Package Management,poetry poe test,Success,"2025-06-13T17:20:22.0510440Z     command: export PATH=""/home/runner/.local/bin:$PATH"" && cd /home/runner/work/opentrons-python-packages/opentrons-python-packages/tools && poetry poe test 2025-06-13T17:20:22.0510440Z     command: export PATH=""/home/runner/.local/bin:$PATH"" && cd /home/runner/work/ope..."
job-logs11.txt,Python Execution,"Python formatting issue in shell_environment.py"",",Failed,"2025-06-13T17:21:39.3900691Z   ""prTitle"": ""Fix CI Python formatting issue in shell_environment.py"", 2025-06-13T17:21:39.3900691Z   ""prTitle"": ""Fix CI Python formatting issue in shell_environment.py"", 2025-06-13T17:21:39.3907899Z   ""prDescription"": ""Fixed formatting issue in `tools/builder/package_bu..."
job-logs12.txt,Package Management,"pip install from an artifact, but it doesn't seem like you've been able to build one successfully through the CI. At this point, I'd be okay if he just committed the build / wheel file to the repos...",Success,"2025-06-14T19:57:34.2980966Z Isn't this bloated, too? Seems like there are two many CI files, unless there's some justification. Really only need to be able to curl or pip install from an artifact, but it doesn't seem like you've been able to build one successfully through the CI. At this point, I'd..."
job-logs12.txt,Package Build,./build-packages --container-source=pull --container-tag=main --verbose --index-root-url=${{steps.set-url.outputs.target-url}}/${{github.ref_name}},Unknown,2025-06-14T19:58:29.8467627Z     33.          ./build-packages --container-source=pull --container-tag=main --verbose --index-root-url=${{steps.set-url.outputs.target-url}}/${{github.ref_name}} 2025-06-14T19:58:29.8467627Z     33.          ./build-packages --container-source=pull --container-tag=mai...
job-logs12.txt,Package Build,./build-packages --container-source=pull --container-tag=main --verbose --index-root-url=${{steps.set-url.outputs.target-url}},Unknown,2025-06-14T19:58:34.5633201Z     32.          ./build-packages --container-source=pull --container-tag=main --verbose --index-root-url=${{steps.set-url.outputs.target-url}} 2025-06-14T19:58:34.5633201Z     32.          ./build-packages --container-source=pull --container-tag=main --verbose --index-r...
job-logs12.txt,Package Build,./build-packages --container-source=pull --container-tag=main --verbose --build-type packages-only,Unknown,2025-06-14T19:58:44.3592712Z     26.          ./build-packages --container-source=pull --container-tag=main --verbose --build-type packages-only 2025-06-14T19:58:44.3592712Z     26.          ./build-packages --container-source=pull --container-tag=main --verbose --build-type packages-only 2025-06-14...
job-logs12.txt,Source Retrieval,git push origin $TAG,Unknown,2025-06-14T19:58:44.3596202Z     35.          git push origin $TAG 2025-06-14T19:58:44.3596202Z     35.          git push origin $TAG 2025-06-14T19:58:44.3596564Z     36. 2025-06-14T19:58:44.3596825Z     37.      - name: 'Create release with wheel files' 2025-06-14T19:58:44.3597188Z     38.        u...
job-logs12.txt,Package Management,pip install /tmp/prefect-3.3.4-py3-none-any.whl,Unknown,2025-06-14T19:58:44.3604069Z     49.            pip install /tmp/prefect-3.3.4-py3-none-any.whl 2025-06-14T19:58:44.3604069Z     49.            pip install /tmp/prefect-3.3.4-py3-none-any.whl 2025-06-14T19:58:44.3605811Z     50.            ``` 2025-06-14T19:58:44.3606172Z     51.          files: | 2...
job-logs12.txt,Package Build,./build-packages --build-type packages-only --verbose --container-source=pull --container-tag=main,Unknown,2025-06-14T19:59:36.4342804Z     command: cd /home/runner/work/opentrons-python-packages/opentrons-python-packages && ./build-packages --build-type packages-only --verbose --container-source=pull --container-tag=main 2025-06-14T19:59:36.4342804Z     command: cd /home/runner/work/opentrons-python-pac...
job-logs12.txt,Docker Operation,docker pull ghcr.io/opentrons/python-package-builder:main,Failed,2025-06-14T19:59:51.4727101Z     docker pull ghcr.io/opentrons/python-package-builder:main 2025-06-14T19:59:51.4727101Z     docker pull ghcr.io/opentrons/python-package-builder:main 2025-06-14T19:59:51.4727645Z     main: Pulling from opentrons/python-package-builder 2025-06-14T19:59:51.4728181Z     ...
job-logs12.txt,Docker Operation,"docker run --rm --volume=/home/runner/work/opentrons-python-packages/opentrons-python-packages:/build-environment/python-package-index:rw,delegated ceb0b8b50ee3 --build-type packages-only --verbose...",Unknown,"2025-06-14T20:00:11.0114555Z     docker run --rm --volume=/home/runner/work/opentrons-python-packages/opentrons-python-packages:/build-environment/python-package-index:rw,delegated ceb0b8b50ee3 --build-type packages-only --verbose --container-source=pull --container-tag=main 2025-06-14T20:00:11.0114..."
job-logs12.txt,Package Management,pip install from an artifact,Success,"2025-06-14T20:00:40.3080719Z       2. The ability to curl or pip install from an artifact 2025-06-14T20:00:40.3080719Z       2. The ability to curl or pip install from an artifact 2025-06-14T20:00:40.3081188Z       3. Since CI has been problematic, they'd accept wheel files committed directly to the..."
job-logs12.txt,Source Retrieval,git push -v origin copilot/fix-11,Success,2025-06-14T20:00:51.4393562Z     $ git push -v origin copilot/fix-11 2025-06-14T20:00:51.4393562Z     $ git push -v origin copilot/fix-11 2025-06-14T20:00:51.4395351Z     Pushing to https://github.com/sgbaird/opentrons-python-packages 2025-06-14T20:00:51.4397233Z     To https://github.com/sgbaird/op...
job-logs12.txt,Source Retrieval,git push origin $TAG,Success,2025-06-14T20:01:28.2322934Z                 git push origin $TAG 2025-06-14T20:01:28.2322934Z                 git push origin $TAG 2025-06-14T20:01:28.2323208Z 2025-06-14T20:01:28.2323426Z             - name: 'Create release with wheel files' 2025-06-14T20:01:28.2323766Z               uses: softpro...
job-logs12.txt,Package Management,pip install /tmp/[WHEEL_NAME].whl,Unknown,2025-06-14T20:01:28.2328487Z                   pip install /tmp/[WHEEL_NAME].whl 2025-06-14T20:01:28.2328487Z                   pip install /tmp/[WHEEL_NAME].whl 2025-06-14T20:01:28.2328772Z                   ``` 2025-06-14T20:01:28.2328962Z 2025-06-14T20:01:28.2329209Z                   ## Availabl...
job-logs12.txt,File Operations,command: cd /home/runner/work/opentrons-python-packages/opentrons-python-packages && mkdir -p wheels,Unknown,2025-06-14T20:01:52.5845667Z     command: cd /home/runner/work/opentrons-python-packages/opentrons-python-packages && mkdir -p wheels 2025-06-14T20:01:52.5845667Z     command: cd /home/runner/work/opentrons-python-packages/opentrons-python-packages && mkdir -p wheels 2025-06-14T20:01:52.5846530Z    ...
job-logs12.txt,Package Management,pip install /tmp/prefect.whl,Unknown,2025-06-14T20:02:02.9659521Z       pip install /tmp/prefect.whl 2025-06-14T20:02:02.9659521Z       pip install /tmp/prefect.whl 2025-06-14T20:02:02.9659768Z 2025-06-14T20:02:02.9660056Z       # Example: Install pandas
job-logs12.txt,Source Retrieval,curl -L https://raw.githubusercontent.com/sgbaird/opentrons-python-packages/main/wheels/pandas-1.5.0-cp310-cp310-linux_armv7l.whl -o /tmp/pandas.whl,Unknown,2025-06-14T20:02:02.9660804Z       curl -L https://raw.githubusercontent.com/sgbaird/opentrons-python-packages/main/wheels/pandas-1.5.0-cp310-cp310-linux_armv7l.whl -o /tmp/pandas.whl 2025-06-14T20:02:02.9660804Z       curl -L https://raw.githubusercontent.com/sgbaird/opentrons-python-packages/main/...
job-logs12.txt,Package Management,pip install /tmp/pandas.whl,Success,2025-06-14T20:02:02.9661599Z       pip install /tmp/pandas.whl 2025-06-14T20:02:02.9661599Z       pip install /tmp/pandas.whl 2025-06-14T20:02:02.9661884Z       ``` 2025-06-14T20:02:02.9662054Z 2025-06-14T20:02:02.9662239Z       ## Available Packages 2025-06-14T20:02:02.9662564Z 2025-06-14T20:02:02....
job-logs12.txt,Package Build,./build-packages --container-source=pull --container-tag=main --verbose --build-type packages-only,Failed,2025-06-14T20:02:25.9329882Z                 ./build-packages --container-source=pull --container-tag=main --verbose --build-type packages-only 2025-06-14T20:02:25.9329882Z                 ./build-packages --container-source=pull --container-tag=main --verbose --build-type packages-only 2025-06-14T2...
job-logs12.txt,Package Management,"pip install /tmp/$wheel_name"" >> wheels/README.md",Success,"2025-06-14T20:02:25.9347336Z                       echo ""pip install /tmp/$wheel_name"" >> wheels/README.md 2025-06-14T20:02:25.9347336Z                       echo ""pip install /tmp/$wheel_name"" >> wheels/README.md 2025-06-14T20:02:25.9347868Z                       echo """" >> wheels/README.md 2025-06..."
job-logs12.txt,Source Retrieval,git push,Failed,"2025-06-14T20:02:25.9362528Z                   git push 2025-06-14T20:02:25.9362528Z                   git push 2025-06-14T20:02:25.9362770Z                   echo ""Committed and pushed wheel files"" 2025-06-14T20:02:25.9363014Z                 fi 2025-06-14T20:02:25.9363179Z 2025-06-14T20:02:25.9363..."
